name,addition,image,num_of_people,link,time_to_prepare,time_to_cook,guide
Bí ngòi nhồi thịt chiên,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/a479c1c8b261ed25a3c002962795a7e3.jpg,3-4 người,http://www.amthuc365.vn/cong-thuc/2738-bi-ngoi-nhoi-thit-chien.html,Chuẩn bị: 15 phút,Thực hiện: 20 phút,"Bí ngòi rửa sạch, để nguyên vỏ, thái lát khoang 0.5 cm rồi khoét bỏ phần ruột."
Vịt nướng xốt cam,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/57eac34974555921ccad662f1b125b43.jpg,2 người,http://www.amthuc365.vn/cong-thuc/2731-vit-nuong-xot-cam.html,Chuẩn bị: 25 phút,Thực hiện: 20 phút,"Lườn vịt rửa sạch, để ráo rồi ướp với chút muối, mì chính, 2 thìa canh dầu vừng, 1 thìa canh nước mắm, 1 thìa canh rượu trắng, 2 thìa canh hạt điều giã nhỏ, để khoảng 20-25 phút."
Nôm bắp cải tím thanh mát,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/60c64c7816f62eca95fe7e8b864bb681.jpg,3 người,http://www.amthuc365.vn/cong-thuc/2739-nom-bap-cai-tim-thanh-mat.html,Chuẩn bị: 20 phút,Thực hiện: 5 phút,"Bắp cải tím tách từng lá rửa sạch, rồi thái thành sợi mỏng nhỏ."
Thịt kho mắm ruốc,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/da59ed3d0a3be0a246c199cb598e391d.png,4-5 người,http://www.amthuc365.vn/cong-thuc/2733-thit-kho-mam-ruoc.html,Chuẩn bị: 15 phút,Thực hiện: 30 phút,"Đầu tiên, các bạn rửa sạch thịt ba chỉ rồi thái miếng vừa ăn. Ướp thịt với chút muối, tiêu."
Chè cốm lá nếp,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/19a72959a3e4a87658e47ca5b6d77c42.jpg,2-3 người,http://www.amthuc365.vn/cong-thuc/2734-che-com-la-nep.html,Chuẩn bị: 5 phút,Thực hiện: 15 phút,"Rải cốm ra đĩa, bóp nhẹ để các hạt cốm tách rời nhau, không bị vón cục rồi để đĩa cốm ra chỗ thoáng gió."
Mì hải sản cay kiểu Hàn,Các bạn có thể xem video cách làm,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/83ea7867ef699ce0c62c6a798efc9efb.jpg,2-3 người,http://www.amthuc365.vn/cong-thuc/2741-mi-hai-san-cay-kieu-han.html,Chuẩn bị: 30 phút,Thực hiện: 25 phút,"Đầu tiên, các bạn cho cá trống cơm khô, hành, rong biển, nấm hương khô, 1 bát nước vào nồi rồi đun khoảng 20 phút trên lửa to, vớt ra cho ráo nước."
Nước chanh sơ ri chua mát,Các bạn có thể xem video cách làm,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/60ee34dca4a7207459623ecd34dab785.jpg,4-6 người,http://www.amthuc365.vn/cong-thuc/2742-nuoc-chanh-so-ri-chua-mat.html,Chuẩn bị: 5 phút,Thực hiện: 10 phút,"Cho đường và nước vào nồi, đun sôi, khuấy đều cho đến khi đường tan hết. Tắt bếp, để nguội."
Đậu phụ xào nấm tươi,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/c6a7446b783d4cc87a771565951d384c.jpg,3-4 người,http://www.amthuc365.vn/cong-thuc/2740-dau-phu-xao-nam-tuoi.html,Chuẩn bị: 20 phút,Thực hiện: 7 phút,"Đầu tiên, các bạn chiên vàng đậu phụ rồi thái miếng khoảng bằng ngón tay út."
Thạch bí ngô sữa dừa,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/2cd3560543690e99cddc9d2ba6626c79.jpg,2 người,http://www.amthuc365.vn/cong-thuc/2749-thach-bi-ngo-sua-dua.html,Chuẩn bị: 5 phút,Thực hiện: 20 phút,"Đầu tiên, các bạn thái nhỏ bí ngô rồi luộc chín (hoặc cho vào lò vi sóng nấu khoảng 4 phút), vớt ra, để ráo nước rồi cho vào túi nilon nghiền nhuyễn hoặc cho vào máy xay."
Cơm tấm sườn chả trứng,Các bạn có thể xem video cách làm,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/464ddcd39577931bfd7fd24aa91eeb9e.jpg,2 người,http://www.amthuc365.vn/cong-thuc/2736-com-tam-suon-cha-trung.html,Chuẩn bị: 40 phút,Thực hiện: 60 phút,"Gạo tấm vo sạch. (Nếu không có gạo tấm, vo rồi ngâm gạo thường 1h, sau đó chà xát cho hạt gạo vỡ ra để giả gạo tấm). Nếu nấu nhiều thì phải hấp gạo (như đồ xôi). Nếu 1-2 bát thì có thể dùng nồi cơm điện. Đổ nước nóng sâm sấp mặt gạo rồi bấm nút nấu bình thường."
Sandwich kim chi lạ miệng,Các bạn có thể xem video cách làm,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/c2efc0275d2aa28d4724626bd88d732e.jpg,4 người,http://www.amthuc365.vn/cong-thuc/2746-sandwich-kim-chi-la-mieng.html,Chuẩn bị: 10 phút,Thực hiện: 5 phút,"Kim chi thái miếng vừa, vắt khô nước."
Salad dưa hấu bơ,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/403b975cc8b936af36be21acfeca0307.jpg,2-3 người,http://www.amthuc365.vn/cong-thuc/2743-salad-dua-hau-bo.html,Chuẩn bị: 15 phút,Thực hiện: 5 phút,"Trộn dầu olive, nước cốt 1 quả chanh, ớt ngọt thái lát, muối tiêu với nhau."
Salad tôm nhãn độc đáo,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/bf00bfae863c8874b514fc33b2f18413.jpg,3-4 người,http://www.amthuc365.vn/cong-thuc/2751-salad-tom-nhan-doc-dao.html,Chuẩn bị: 20 phút,Thực hiện: 5 phút,"Trộn tương ớt ngọt, nước chanh, nước mắm, gừng nạo, vỏ chanh với nhau, khuấy đều rồi để sang một bên."
Canh dưa chuột nhồi thịt heo,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/26e7af8775d4a6422aee3baabfc63c66.jpg,2-3 người,http://www.amthuc365.vn/cong-thuc/2750-canh-dua-chuot-nhoi-thit-heo.html,Chuẩn bị: 10 phút,Thực hiện: 20 phút,Cho 3 bát nước vào nồi rồi đun sôi.
Canh rau lang nấu tôm,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/b83c935aab39baa00e3a92839294f7cd.jpg,2-3 người,http://www.amthuc365.vn/cong-thuc/2747-canh-rau-lang-nau-tom.html,Chuẩn bị: 20 phút,Thực hiện: 10 phút,"Tôm bóc nõn rút chỉ đen trên thân tôm, rửa sạch để ráo, dùng cối giã thô tôm."
Cơm gà bọc lá sen,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/7f3bf5f9b1ca43147773a6f00b23a1ad.jpg,2-3 người,http://www.amthuc365.vn/cong-thuc/2748-com-ga-boc-la-sen.html,Chuẩn bị: 15 phút,Thực hiện: 30 phút,"Thịt gà, cà rốt thái nhỏ khoảng bằng hạt ngô. Ướp thịt gà với muối, tiêu, rượu, nước tương và dầu hào. Gạo nếp ngâm qua đêm, thêm cà rốt, ngô và một chút dầu ô liu vào, trộn đều."
Bánh nấm kim châm nhanh gọn,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/4f0c95717b4d7a2597ea28f5e912ac03.jpg,2 người,http://www.amthuc365.vn/cong-thuc/2754-banh-nam-kim-cham-nhanh-gon.html,Chuẩn bị: 10 phút,Thực hiện: 5 phút,"Đầu tiên, các bạn rửa sạch hành lá, thái nhỏ. Nấm kim châm cắt bỏ chân ngâm nước khoảng 5 phút, vớt ra để ráo. Cà rốt gọt vỏ, băm nhỏ. Tỏi bóc vỏ, băm nhuyễn. Trứng đập sẵn ra bát tô."
Trứng cuộn rong biển,Các bạn có thể xem video cách làm,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/d3bf19580fce3fd899c3db6c1b2ffe34.jpg,2 người,http://www.amthuc365.vn/cong-thuc/2753-trung-cuon-rong-bien.html,Chuẩn bị: 5 phút,Thực hiện: 10 phút,"Đánh trứng với 1 thìa canh sữa, 1/4 thìa cà phê muối và chút tiêu. Đánh đều tay cho đến khi các nguyên liệu hòa vào nhau."
Su su xào trứng,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/1c25c25647cb9726578ea8f6ec4e7259.jpg,2-3 người,http://www.amthuc365.vn/cong-thuc/2745-su-su-xao-trung.html,Chuẩn bị: 10 phút,Thực hiện: 8 phút,"Su su gọt vỏ, rửa sạch nhớt rồi cắt hay bào sợi nhỏ (bạn có thể dùng găng tay ni lon để cầm su su lúc gọt vỏ, tránh cho tay không bị dính mủ su su khó rửa)."
Mực tươi rim me cay,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/dccc134cd283d8b46207485ab949d513.jpg,3-4 người,http://www.amthuc365.vn/cong-thuc/2755-muc-tuoi-rim-me-cay.html,Chuẩn bị: 10 phút,Thực hiện: 10 phút,"Đầu tiên, các bạn bóc vỏ hành khô và tỏi rồi cho hành khô, tỏi, ớt khô vào máy xay sinh tố xay nhuyễn."
Thịt ba chỉ khoai môn hấp chao,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/67a5406d66465920b03be793c45c557b.jpg,4-6 người,http://www.amthuc365.vn/cong-thuc/2759-thit-ba-chi-khoai-mon-hap-chao.html,Chuẩn bị: 30 phút,Thực hiện: 60 phút,"Khoai môn gọt vỏ, thái miếng vừa rồi rán qua trong khoảng 3-4 phút."
Phở chay thanh ngọt,Các bạn có thể xem video cách làm,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/e22d284f41a7a16a3fdb56b32068b2a7.jpg,4-6 người,http://www.amthuc365.vn/cong-thuc/2758-pho-chay-thanh-ngot.html,Chuẩn bị: 20 phút,Thực hiện: 60 phút,"Gọt sơ và cắt táo, lê, củ cải, su hào, cà rốt, ngô. Băm nhỏ phần đầu trắng của tỏi tây, phần còn lại cắt khúc."
Canh sấu thịt thăn,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/b53acc5459db921144f89abb7412452d.jpg,3-4 người,http://www.amthuc365.vn/cong-thuc/2757-canh-sau-thit-than.html,Chuẩn bị: 10 phút,Thực hiện: 15 phút,"Rau mùi nhặt rồi rửa sạch, thái nhỏ. Cà chua rửa sạch, thái múi cau mỏng. Hành khô lột vỏ, băm nhỏ. Sấu rửa sạch, dùng đầu dao nhọn cắt thịt sấu thành vòng xung quanh hạt."
Nộm cải bó xôi,Các bạn có thể xem video cách làm,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/822e3c26ca0d2c6156b4feedcf75d8bf.jpg,2-3 người,http://www.amthuc365.vn/cong-thuc/2762-nom-cai-bo-xoi.html,Chuẩn bị: 7 phút,Thực hiện: 3 phút,"Cải bó xôi bỏ rễ, rửa sạch rồi luộc qua để cải có được màu xanh đẹp mắt."
Gà kho hạt dẻ,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/b3751f697834e5d123c7e679546d802d.jpg,3-5 người,http://www.amthuc365.vn/cong-thuc/2763-ga-kho-hat-de.html,Chuẩn bị: 10 phút,Thực hiện: 35 phút,"Hạt dẻ rửa sạch, luộc chín hoặc rang chín. Bóc sạch vỏ cứng và vỏ lụa. Nếu hạt to thì các bạn bổ làm đôi."
Pudding nhãn sữa dừa,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/0fb67c333a53ce5de1736852054406ce.jpg,3-5 người,http://www.amthuc365.vn/cong-thuc/2756-pudding-nhan-sua-dua.html,Chuẩn bị: 15 phút,Thực hiện: 10 phút,"Cho 1 bát nước, 3 thìa canh đường, cùi nhãn vào nồi, đun sôi, khuấy đều cho đến khi đường tan hết."
Bánh chocolate đơn giản,Các bạn có thể xem video cách làm,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/2d1f4c5d0c15f60856da23eac007afac.jpg,2-4 người,http://www.amthuc365.vn/cong-thuc/2760-banh-chocolate-don-gian.html,Chuẩn bị: 10 phút,Thực hiện: 10 phút,"Đầu tiên, các bạn cho bánh quy vào túi nilon rồi dùng chày lăn cho đến khi nát vụn."
Viên khoai môn ngọt dẻo,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/e4ba0fbd5e250e0381f6f53315cfaf56.jpg,4-6 người,http://www.amthuc365.vn/cong-thuc/2761-vien-khoai-mon-ngot-deo.html,Chuẩn bị: 30 phút,Thực hiện: 5 phút,"Đầu tiên, các bạn gọt vỏ và rửa sạch khoai môn rồi thái miếng nhỏ, sau đó hấp cách thủy trong khoảng 30 phút cho đến khi khoai môn chín mềm."
Thịt bò kho dứa,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/1538ccff3a9abd4f9ceea5a29c2c0204.jpg,3-5 người,http://www.amthuc365.vn/cong-thuc/2765-thit-bo-kho-dua.html,Chuẩn bị: 10 phút,Thực hiện: 40 phút,"Thịt bò rửa sạch, thấm khô, thái miếng vuông."
Pad Thai - Mỳ chũ xào chua cay,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/2b48f7dd0a313c6c9f00fa9db8e3b120.jpg,2 người,http://www.amthuc365.vn/cong-thuc/2769-pad-thai-my-chu-xao-chua-cay.html,Chuẩn bị: 15 phút,Thực hiện: 7 phút,"Đầu tiên, các bạn bóc vỏ me rồi ngâm trong nước nóng. Mỳ chũ ngâm trong nước lạnh khoảng 5 phút cho đến khi sợi phở mềm nhưng vẫn giữ được độ giai (nếu dùng loại phở gạo khô thì các bạn ngâm khoảng 15-20 phút)."
Thịt lợn xào sa tế,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/16e2673ac4d6fcbf8f8557fd3745b506.jpg,3-4 người,http://www.amthuc365.vn/cong-thuc/2752-thit-lon-xao-sa-te.html,Chuẩn bị: 15 phút,Thực hiện: 10 phút,"Đầu tiên, các bạn rửa sạch thịt, thái miếng vừa ăn, để ráo."
Cơm khoai môn độc đáo,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/c5c5abc05af699690e6f46d7891d888a.jpg,5-6 người,http://www.amthuc365.vn/cong-thuc/2767-com-khoai-mon-doc-dao.html,Chuẩn bị: 10 phút,Thực hiện: 45 phút,"Đầu tiên, các bạn trộn xì dầu, dầu hào, hạt nêm, 1/2 thìa canh nước, dầu vừng, muối, đường, hạt tiêu với nhau, để sang một bên."
Canh rau dền nấu tôm,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/f2472443dbec3abb3c5251f5ea47c160.jpg,2-3 người,http://www.amthuc365.vn/cong-thuc/2770-canh-rau-den-nau-tom.html,Chuẩn bị: 10 phút,Thực hiện: 8 phút,"Rau dền nhặt bỏ lá sâu, cọng già, rửa qua nước muối pha loãng, sau đó rửa lại bằng nước sạch rồi vớt ra để ráo nước."
Tôm rang sấu,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/c95c43178bd20f8e83108be82671111c.jpg,2-3 người,http://www.amthuc365.vn/cong-thuc/2773-tom-rang-sau.html,Chuẩn bị: 10 phút,Thực hiện: 7 phút,"Sấu cạo vỏ, ngâm nước cho khỏi thâm, hành lá nhặt và rửa sạch."
Đậu phụ mapo xốt nấm,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/988e8fa6914281604cc37d07cc167a84.jpg,4-5 người,http://www.amthuc365.vn/cong-thuc/2764-dau-phu-mapo-xot-nam.html,Chuẩn bị: 10 phút,Thực hiện: 7 phút,"Trộn tương cà, dầu hào, xốt doubanjiang, rượu nấu ăn, tương đậu đen với nhau, để sang một bên."
Mề gà xốt gừng,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/e78213d06c7db9bd913f5a8f39d359fd.jpg,2-3 người,http://www.amthuc365.vn/cong-thuc/2766-me-ga-xot-gung.html,Chuẩn bị: 5 phút,Thực hiện: 20 phút,"Đầu tiên, các bạn rửa sạch, gọt vỏ gừng rồi thái sợi hoặc đập dập."
Thịt ba chỉ kho xơ mít,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/1aab9c0404780fbd1b38327882b6d3e6.jpg,3-4 người,http://www.amthuc365.vn/cong-thuc/2771-thit-ba-chi-kho-xo-mit.html,Chuẩn bị: 10 phút,Thực hiện: 45 phút,"Xơ mít bỏ phần vỏ cứng, tách sợi."
Thịt bò kho măng khô,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/d0bcae99aabf5988781d1ae5a4542206.jpg,3-5 người,http://www.amthuc365.vn/cong-thuc/2772-thit-bo-kho-mang-kho.html,Chuẩn bị: 15 phút,Thực hiện: 60 phút,"Đầu tiên, các bạn ngâm măng khô khoảng 15 phút để măng mềm hơn rồi cắt miếng vừa ăn."
Nộm xoài xanh chua cay,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/c8ad74cff606e2bfb57bd0b88cc6d1ba.jpg,2-3 người,http://www.amthuc365.vn/cong-thuc/2776-nom-xoai-xanh-chua-cay.html,Chuẩn bị: 15 phút,Thực hiện: 5 phút,"Xoài xanh gọt vỏ, nạo sợi hoặc thái sợi."
Cơm rang kim chi,Các bạn có thể xem video cách làm,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/238e609b8c598a4cad348dddec32ba7d.jpg,3 người,http://www.amthuc365.vn/cong-thuc/2774-com-rang-kim-chi.html,Chuẩn bị: 5 phút,Thực hiện: 10 phút,Các bạn vắt khô kim chi rồi thái nhỏ.
Cải xào xốt nấm kho,Các bạn có thể xem video cách làm,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/fe38561641bf4adde64e24c78cac260a.jpg,2-3 người,http://www.amthuc365.vn/cong-thuc/2775-cai-xao-xot-nam-kho.html,Chuẩn bị: 5 phút,Thực hiện: 50 phút,"Ngâm nấm hương khô trong nước ấm cùng 1 thìa canh đường, các bạn ngâm khoảng 1 tiếng."
Sườn kho ngũ vị,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/f138b0a92632aa00b044b676a3104e03.jpg,4-6 người,http://www.amthuc365.vn/cong-thuc/2779-suon-kho-ngu-vi.html,Chuẩn bị: 10 phút,Thực hiện: 60 phút,"Sườn rửa sạch, chặt miếng vừa ăn."
Frappuccino trà xanh,Các bạn có thể xem video cách làm,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/1e1be20183ee2019e91344fafff8c712.jpg,1 người,http://www.amthuc365.vn/cong-thuc/2777-frappuccino-tra-xanh.html,Chuẩn bị: 5 phút,Thực hiện: 5 phút,"Đầu tiên, các bạn cho 10 viên đá vào máy xay sinh tố."
Cá saba chiên,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/a0eb48cb51be4357e3332a0ae5f18571.jpg,2 người,http://www.amthuc365.vn/cong-thuc/2782-ca-saba-chien.html,Chuẩn bị: 15 phút,Thực hiện: 5 phút,"Cá saba rửa sạch, cắt miếng vừa, để ráo."
Milkshake bánh oreo thơm ngậy,Các bạn có thể xem video cách làm,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/5e6641803d6ebe09602880062dd7f960.jpg,1 người,http://www.amthuc365.vn/cong-thuc/2768-milkshake-banh-oreo-thom-ngay.html,Chuẩn bị: 5 phút,Thực hiện: 5 phút,"Trước tiên, các bạn tách đôi bánh oreo, gạt bỏ phần kem. Băm vụn 1 cái oreo, để nguyên 3 cái."
Đậu xốt tỏi ớt,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/6e1d722bbf3956ccd1086f09802e187d.jpg,5-6 người,http://www.amthuc365.vn/cong-thuc/2781-dau-xot-toi-ot.html,Chuẩn bị: 15 phút,Thực hiện: 5 phút,"Ngâm mộc nhĩ với nước ấm trong 30 phút rồi vớt ra rửa qua nước lạnh, để ráo, thái miếng nhỏ."
Kem trái cây ngũ sắc,Các bạn có thể xem video cách làm,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/41bb72b1f202cd2c2097b163b2a91ed3.jpg,4 người,http://www.amthuc365.vn/cong-thuc/2783-kem-trai-cay-ngu-sac.html,Chuẩn bị: 15 phút,Thực hiện: 5 phút,"Đấu tiên, dưa hấu gọt vỏ, cắt miếng rồi cho vào máy xay sinh tố xay nhuyễn. Đổ nước dưa hấu vào 1/5 khuôn kem. Cho vào tủ lạnh khoảng 1 tiếng để lớp đầu tiên đông lại."
Trứng chiên xào cà chua,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/3883ba4aed2f5646f2618e9e94b50b99.jpg,2-3 người,http://www.amthuc365.vn/cong-thuc/2780-trung-chien-xao-ca-chua.html,Chuẩn bị: 7 phút,Thực hiện: 8 phút,Đánh tan lòng đỏ trứng cùng 1 thìa cà phê muối.
Canh rau ngót nấu tôm,,http://gl.amthuc365.vn/thumbnails/415/305///uploads/content/f1b62f8fc92e0e3265bcc7960f021ec3.jpg,2-3 người,http://www.amthuc365.vn/cong-thuc/2778-canh-rau-ngot-nau-tom.html,Chuẩn bị: 10 phút,Thực hiện: 15 phút,"Tôm bóc nõn, rút chỉ đen, rửa sạch, băm nhuyễn tôm. Trộn tôm và thịt lợn xay (trộn lẫn cả đầu gạch tôm, nếu có), thêm vào một thìa nhỏ muối, một ít hạt tiêu, trộn đều."
